CUSTOMER_NUMBER,anomaly_score,priority,rule_flags,offhours_trans_rate,burst_ratio,max_deviation,max_single_amount,avg_amount
970274,0.7266657436091217,Alert,2,0.0,1.7892644135188867,167.6923243589681,355290000.0,72755914.28571428
658659,0.7259890856662005,Critical,3,0.014492753623188406,2.963389196576278,167.6923243589681,1000000000.0,33559089.11594203
821059,0.7259631925989513,Critical,3,0.35813148788927335,4.453727839251497,167.6923243589681,4200000.0,377058.64705882355
946974,0.7253365491884686,Alert,1,0.0,2.164502164502165,167.6923243589681,234697300.0,72414754.3478261
509799,0.7252582912355197,Critical,3,0.0030959752321981426,3.257218575698746,167.6923243589681,790000000.0,46966378.018575855
609360,0.7243446536724412,Alert,2,0.06666666666666667,1.7839444995044598,167.6923243589681,500000000.0,357822773.3333333
430318,0.7237501820391248,Critical,3,0.0,2.8513238289205702,115.04648826325622,1000000000.0,79745115.48717949
336478,0.7236828077975468,Critical,3,0.16666666666666666,0.9900990099009901,94.4,990000000.0,224900000.0
261469,0.723474939562025,Alert,2,0.05970149253731343,3.223406893131664,167.6923243589681,198979000.0,46755757.213930346
657134,0.7228487401898372,Critical,3,0.2916666666666667,2.8951378307244773,166.132,9000000.0,1165916.6666666667
453025,0.7194580819098644,Alert,2,0.09090909090909091,2.367531003382187,167.6923243589681,799000000.0,52329079.81818182
395548,0.7168039030073614,Alert,2,0.0,1.5435501653803747,110.91428571428571,900000000.0,130572222.22222222
829285,0.7164482325719151,Critical,3,0.03870967741935484,3.4602298260255506,167.6923243589681,700000000.0,60758554.948387094
827033,0.7162122839276782,Alert,2,0.03333333333333333,1.9148233740508418,167.6923243589681,500000000.0,300370770.6666667
65532,0.7146449011570976,Alert,2,0.0,1.8448923812777587,167.6923243589681,500000000.0,322849565.51724136
906426,0.7138419755767436,Alert,2,0.6666666666666666,0.9900990099009901,167.6923243589681,48000000.0,16033333.333333334
317017,0.7122441803838899,Alert,2,0.07235142118863049,3.5902715223265993,167.6923243589681,260000000.0,72166638.44186047
5445,0.7115233346052444,Critical,3,0.03571428571428571,3.2525133057362505,167.6923243589681,950000000.0,55269170.1547619
349129,0.7114155144684029,Critical,3,0.09090909090909091,3.4249662009914372,167.6923243589681,443000000.0,20334090.90909091
381456,0.7108259930554417,Alert,2,0.2919254658385093,2.127197742565661,165.7,50000000.0,4354239.130434782
78794,0.710813117706148,Critical,3,0.45098039215686275,4.510837727006445,58.56875,11000000.0,1065038.2549019607
713065,0.7105927440587718,Alert,2,0.0,1.7621145374449338,167.6923243589681,400000000.0,117746666.66666667
79455,0.7096112677342402,Alert,2,0.0,2.380952380952381,167.6923243589681,900000000.0,118766658.22857143
684351,0.7089986092325592,Alert,2,0.06,1.910828025477707,52.12307692307692,681800000.0,97393600.0
563965,0.7082667382150695,Alert,2,0.47619047619047616,1.66270783847981,80.7752808988764,1200000.0,400523.8095238095
992068,0.7055514481444309,Alert,2,0.0,1.6528925619834711,167.6923243589681,600000000.0,152560000.0
388091,0.7054869602620095,Critical,3,1.0,0.9900990099009901,167.6923243589681,500000000.0,325000000.0
813013,0.705176898431813,Critical,3,0.017094017094017096,3.393722888491962,167.6923243589681,500000000.0,30733591.64102564
857211,0.7047195038520805,Critical,3,0.3065134099616858,3.059273422562142,2.6933406037543217,500000000.0,3911734.8659003833
218755,0.7044857318235848,Critical,3,0.038461538461538464,2.977667493796526,159.62033067973056,850000000.0,62384134.615384616
599212,0.7039248918263876,Alert,2,0.025974025974025976,1.6230838593327321,167.6923243589681,329000000.0,153675028.57142857
724308,0.7033361886780675,Alert,2,0.0,0.9900990099009901,167.6923243589681,480000000.0,188927777.7777778
276192,0.7032869109936513,Alert,2,0.0,1.5435501653803747,111.94285714285714,750000000.0,87844444.44444445
507657,0.703218038635109,Alert,1,0.7804878048780488,2.539298669891173,23.741229352758825,220000000.0,65292757.0
71014,0.7027787485908614,Alert,2,0.6923076923076923,6.426931905126243,4.333646800107061,50000000.0,13628892.307692308
271544,0.7026549041653389,Critical,3,0.0,3.546099290780142,132.571052,414960520.0,60194998.52380952
184371,0.702640619072015,Critical,3,0.26744186046511625,3.1666859993040255,167.6923243589681,50000000.0,1982034.1085271318
326928,0.7020402644173599,Alert,2,0.0,1.6997167138810196,167.6923243589681,950000000.0,131647596.23809524
394197,0.7018384990455545,Alert,2,0.2,0.9900990099009901,167.6923243589681,50000000.0,21820108.2
413763,0.7017236975292601,Critical,3,0.6666666666666666,0.9900990099009901,167.6923243589681,650000000.0,216923333.33333334
821285,0.700405321718259,Alert,1,0.06666666666666667,2.3856858846918487,25.67193675889328,891000000.0,180040000.0
575049,0.700224492579159,Alert,2,0.05660377358490566,2.720960780634265,107.66037735849056,255000000.0,21761132.0754717
18883,0.6999825781361328,Critical,3,0.016666666666666666,4.534155314706175,89.668,900000000.0,59445816.666666664
292998,0.6999668582357129,Critical,3,0.5,0.9900990099009901,167.6923243589681,500000000.0,270000000.0
283862,0.6998401645269721,Alert,2,0.14285714285714285,1.8400566171266808,167.6923243589681,500000000.0,44409928.571428575
323251,0.6997445579846399,Alert,1,0.0,1.6528925619834711,167.6923243589681,265000000.0,69742409.66666667
154664,0.6997359277777998,Alert,1,0.0,1.6528925619834711,167.6923243589681,282000000.0,104718333.33333333
534140,0.6991045442074122,Critical,3,0.2637729549248748,3.314061016045454,167.6923243589681,33100000.0,1464196.9949916527
614556,0.6980700205439953,Alert,2,0.014925373134328358,1.7458203876313063,167.6923243589681,1000000000.0,127875131.92537314
565601,0.6977030335580409,Alert,2,0.27906976744186046,2.2716736207695876,167.6923243589681,20000000.0,2933674.418604651
942960,0.6970374959177806,Critical,3,0.027777777777777776,3.9735099337748343,167.6923243589681,500000000.0,97389319.44444445
824474,0.6968756623333462,Alert,2,0.01729106628242075,3.511892806931972,19.71497009817949,800680000.0,8639443.008645533
575747,0.6964696820986376,Alert,2,0.0,2.415513296575522,92.64166666666667,1000000000.0,20903325.981132075
113327,0.6961887620446182,Alert,2,0.017543859649122806,2.19435736677116,167.6923243589681,992550000.0,86632800.0
280244,0.6958984164964539,Alert,2,0.038461538461538464,2.3279480982063347,167.6923243589681,317000000.0,147016487.17948717
106217,0.694858208791042,Alert,1,0.0,0.9900990099009901,167.6923243589681,195000000.0,65727757.0
502061,0.6948123142229398,Alert,2,0.3333333333333333,1.3245033112582782,167.6923243589681,159394000.0,54149370.0
38101,0.6946955194151118,Alert,2,0.10554089709762533,4.171269265162275,167.6923243589681,68000000.0,10969984.168865435
151471,0.6946853347174432,Alert,2,0.028169014084507043,2.097902097902098,141.44999033940877,699500000.0,10770140.845070422
509963,0.6938982129564761,Alert,2,0.08163265306122448,2.5495750708215295,167.6923243589681,600000000.0,44754191.653061226
660514,0.6934939360409133,Critical,3,0.2459016393442623,3.921568627450981,167.6923243589681,13480000.0,675363.1229508197
525582,0.693234195864583,Alert,1,0.0,2.110053785684733,167.6923243589681,300000000.0,20311019.625
517093,0.6930907719478758,Alert,2,0.125,1.734820322180917,167.6923243589681,500000000.0,157801250.0
27961,0.6929027567501422,Alert,2,0.0,1.8712162905888827,167.6923243589681,386853716.0,59369307.0
9760,0.6926913041039543,Alert,1,0.0,1.7839444995044598,167.6923243589681,295000000.0,90196930.1
286613,0.6921486076323734,Alert,2,0.6666666666666666,0.9900990099009901,167.6923243589681,49000000.0,16383333.333333334
703498,0.6917207026856849,Alert,1,0.01652892561983471,2.459016393442623,167.6923243589681,300000000.0,142061190.08264464
804058,0.6915802920331584,Alert,2,0.0,1.6528925619834711,167.6923243589681,400006000.0,67637683.33333333
878039,0.6915399188939274,Alert,2,0.006944444444444444,3.4482758620689657,7.833333333333333,2320000000.0,226194368.49305555
870390,0.6910608162057097,Alert,1,0.15384615384615385,0.9900990099009901,167.6923243589681,250000000.0,160888461.53846154
54637,0.6906362343019968,Alert,2,0.017857142857142856,3.4580599397056213,27.042747748433893,990000000.0,29079901.92857143
825545,0.6901619801625836,Alert,1,0.06282722513089005,2.376537567574626,167.19666666666666,150000000.0,8654052.094240837
533322,0.6901358034797519,Alert,2,0.0967741935483871,3.147077713551702,139.5625,6998000.0,467202.4516129032
659317,0.6901029526651481,Critical,3,0.3333333333333333,1.3245033112582782,167.6923243589681,500000000.0,239166666.66666666
627098,0.6900485481328912,Alert,2,0.0,0.9900990099009901,167.6923243589681,910000000.0,910000000.0
191368,0.6894510253013529,Alert,2,0.0,2.951227089158124,167.6923243589681,300000000.0,5906709.442708333
724531,0.689414933496585,Alert,2,0.13043478260869565,1.809564842740198,167.6923243589681,400000000.0,25776739.13043478
741211,0.6892974748180976,Critical,3,0.011627906976744186,2.7752081406105455,134.88636363636363,400000000.0,77747354.65116279
148160,0.6891900736268952,Alert,2,0.7142857142857143,1.8400566171266808,167.6923243589681,50000000.0,32155714.285714287
779597,0.6890692164280318,Alert,1,0.0,2.1314387211367674,12.5915564,932390000.0,242931364.2857143
202254,0.6888804703714292,Alert,2,0.1872791519434629,4.175622819690616,2.356131186783796,250000000.0,42701837.1024735
775163,0.6884472372073284,Critical,3,0.013953488372093023,4.3357677729499855,85.72343421025364,500000000.0,58424973.4372093
289472,0.6884034912652395,Alert,2,0.0,1.734820322180917,167.6923243589681,500000000.0,198581187.5
112930,0.6883215718966824,Critical,3,0.6666666666666666,1.3245033112582782,167.6923243589681,424900000.0,224966666.66666666
698821,0.6880225034572769,Alert,1,0.09375,2.484472049689441,167.6923243589681,139249000.0,18278250.0
91537,0.6879890616255567,Alert,2,0.0,1.6781083142639206,167.6923243589681,400000000.0,156601615.6153846
441480,0.6879714433208648,Alert,2,0.8181818181818182,0.9900990099009901,167.6923243589681,50000000.0,36253181.81818182
621609,0.6879262105160504,Critical,3,0.022388059701492536,2.8158577250833643,167.6923243589681,387556000.0,57420059.70149254
919866,0.687370701858044,Alert,2,0.10720887245841035,3.049330657189681,5.076379421969427,1000000000.0,77530016.0831793
798948,0.6873292078411327,Alert,2,0.0,2.86308012006465,7.205479452054795,900000000.0,365165116.2790698
938363,0.6867574981375812,Alert,2,0.0,0.9900990099009901,155.06836858695652,473000000.0,13109820.435897436
186564,0.6865977162740964,Alert,1,0.0,2.401203494763641,4.274172375558152,2400000000.0,274061506.0
980288,0.6859637639273248,Critical,3,0.40816326530612246,2.7709861450692745,167.6923243589681,80000000.0,12097959.18367347
789418,0.6858358146480724,Alert,2,0.0,1.5873015873015872,167.6923243589681,301000000.0,68455623.6
394651,0.6856679153285704,Critical,3,0.04918032786885246,3.1229668184775536,128.7912143857477,513000000.0,11621788.983606558
110298,0.6855954380694448,Critical,3,0.08888888888888889,3.3112582781456954,167.6923243589681,450000000.0,22230933.888888888
148336,0.6852487628431626,Critical,3,0.16666666666666666,1.3245033112582782,167.6923243589681,1000000000.0,489020917.6666667
879955,0.6851723719046128,Alert,2,0.0,3.2183401300562107,6.314871616943283,940587743.0,230191065.84444445
882017,0.6851589682651716,Alert,1,0.0,0.9900990099009901,0.00125,1000000000.0,667500000.0
851693,0.684832355852112,Alert,2,0.0,0.9900990099009901,167.6923243589681,500000000.0,121157071.42857143
536626,0.6844607806977038,Alert,2,0.01818181818181818,3.1470428648941944,7.677423291208676,970000000.0,144479063.63636363
321747,0.6843148109354964,Alert,2,0.023255813953488372,2.353484079372404,167.6923243589681,1000000000.0,49883668.72093023
308659,0.684238325639123,Alert,2,0.14285714285714285,6.188647033717457,5.224070693052455,408000000.0,15484917.771428572
221599,0.6841086917973858,Alert,1,0.0,0.9900990099009901,167.6923243589681,282343061.0,94497687.0
195220,0.6839951204964758,Alert,1,0.0,2.5052192066805845,4.008790941799849,899505000.0,368909315.7894737
976220,0.6839064299715228,Alert,2,0.0958904109589041,2.3243169770286802,167.6923243589681,646000000.0,40255808.20547945
23830,0.6836943086115639,Alert,2,0.3333333333333333,1.8494055482166447,167.6923243589681,21000000.0,1866801.7333333334
355947,0.6834646644183603,Alert,1,0.031914893617021274,2.5943893693313647,167.6923243589681,250000000.0,138710525.55319148
218904,0.6830091979705404,Alert,2,0.36363636363636365,2.173913043478261,0.0014527845036319612,500000000.0,94000000.0
329870,0.6828587820875927,Alert,2,0.05976095617529881,4.153620546153541,3.5431537846257424,1430000000.0,50147258.44621514
483012,0.6825877537417137,Alert,1,0.0,0.9900990099009901,0.02118811881188119,1000000000.0,736714285.7142857
3178,0.6818747961075435,Critical,3,0.30078125,4.76227530931445,101.1573076923077,50000000.0,973331.45703125
596876,0.6817950175560433,Critical,3,0.02127659574468085,4.057480980557903,167.6923243589681,500000000.0,30009328.80851064
47823,0.6811836461002161,Alert,1,0.0,1.6230838593327321,167.6923243589681,250000000.0,113527000.0
591317,0.6810029640715247,Alert,2,0.0,0.9900990099009901,167.6923243589681,1000000000.0,1000000000.0
377044,0.6806565729951652,Alert,2,0.0,3.357314148681055,2.2280014265388144,1000000000.0,130507120.48192771
393899,0.6799506954675506,Alert,2,0.0078125,2.5461884800496817,111.12042200452147,500000000.0,12229625.0
167863,0.6796871003680796,Alert,1,0.14285714285714285,1.6997167138810196,2.8466666666666667,1000000000.0,412142857.14285713
412175,0.6796760419040068,Alert,2,0.009900990099009901,3.636721053666208,167.6923243589681,250000000.0,4826148.514851485
485006,0.6794307313100886,Alert,1,0.009009009009009009,2.6370078033904387,9.624894243641231,991830000.0,166663254.95495495
708203,0.6793689835950509,Alert,1,0.6842105263157895,2.617801047120419,5.6012886597938145,221000000.0,67402631.57894737
85261,0.679214396269736,Alert,2,0.59375,1.7962217404769278,167.6923243589681,50000000.0,26488112.5
486408,0.6787063291450611,Critical,3,0.0111731843575419,3.8963201420880282,167.6923243589681,448000000.0,24924425.69832402
356856,0.6785171539323216,Alert,2,0.07093425605536333,2.8040610539401896,2.5592729173431734,1000000000.0,25937230.974048443
765091,0.6784569614366395,Alert,2,0.0,0.9900990099009901,167.6923243589681,1000000000.0,1000000000.0
554068,0.6782185315850945,Alert,1,0.0,1.488833746898263,167.6923243589681,150000000.0,63375000.0
555732,0.678207657121823,Alert,2,0.6666666666666666,1.3245033112582782,130.718954248366,10000000.0,3403333.3333333335
507241,0.6780722860487683,Alert,2,0.05,1.882119861317484,167.6923243589681,865000000.0,47571170.0
762456,0.6775413413812775,Alert,2,0.014084507042253521,2.296597115249965,61.00074270451811,600000000.0,104114439.0140845
346438,0.6775103529189076,Alert,2,0.5,0.9900990099009901,167.6923243589681,48000000.0,12037500.0
615037,0.6775103529189076,Alert,2,0.5,0.9900990099009901,167.6923243589681,48000000.0,12037500.0
748283,0.6773067054197592,Critical,3,0.19298245614035087,3.6544850498338874,71.7975,50000000.0,5254912.280701755
606977,0.6772698460397524,Alert,2,0.0,1.8494055482166447,167.6923243589681,500000000.0,70597022.66666667
56568,0.6772290894106575,Alert,1,0.0,2.246212780776598,4.814355005159959,1000000000.0,231280877.19298247
124611,0.6770560982491094,Critical,3,0.16877637130801687,2.96246423161084,167.6923243589681,16900000.0,1240578.9029535865
464454,0.6766112225605782,Critical,3,0.0,3.1556299306717666,58.102804846542654,900000000.0,13575072.072289156
76682,0.6765972674875455,Alert,2,0.021645021645021644,3.7950664136622394,12.882543484323612,500000000.0,101031778.14718615
147520,0.6760788923356745,Alert,2,0.424,5.612244897959184,3.4352191763589164,32300000.0,7737140.8
382077,0.6756770209525818,Alert,1,0.0392156862745098,1.556420233463035,167.6923243589681,300000000.0,115337627.4509804
976436,0.6753154144585121,Alert,1,0.0,1.8166804293971925,167.6923243589681,200000000.0,50147741.666666664
930347,0.6750897013717769,Alert,2,0.036036036036036036,3.70668815471394,167.6923243589681,300000000.0,18010523.963963963
438257,0.6746682736574879,Alert,2,0.17391304347826086,2.5917926565874727,167.6923243589681,300000000.0,31410475.86956522
548825,0.6745790425762558,Alert,2,0.06557377049180328,2.799934885235227,167.6923243589681,246900000.0,5059447.540983606
705870,0.6743964714799343,Alert,1,0.005494505494505495,2.677888293802601,2.808455349819791,1000000000.0,180256901.0989011
875292,0.6743654374414484,Critical,3,0.5,0.9900990099009901,102.9154540625,360000000.0,197000000.0
928118,0.6742404865315272,Alert,1,0.02666666666666667,2.420314773178151,49.815356001565604,1000000000.0,17131138.6
109763,0.6740766643899653,Alert,1,0.13011152416356878,1.7676767676767675,84.93986285714286,14000000.0,476832.0
131941,0.6738580344753653,Alert,2,0.030456852791878174,3.152585119798234,12.7977113151246,1000000000.0,25018650.294416245
96398,0.6736725853803115,Alert,1,0.0,0.9900990099009901,167.6923243589681,250000000.0,128697000.0
346521,0.6733975808877006,Alert,2,0.3333333333333333,1.3245033112582782,167.6923243589681,21700000.0,7250311.0
455123,0.6733667272498164,Alert,1,0.0,2.0316027088036117,1.7354320858959658,1000000000.0,393470045.45454544
431796,0.6733377252215956,Alert,1,0.0,0.9900990099009901,0.015772870662460567,1000000000.0,644000000.0
764333,0.6731723033023653,Alert,1,0.0,1.3245033112582782,2.0880375,2458000000.0,1309512500.0
997453,0.6729979131541851,Alert,2,0.01948051948051948,3.129637994450539,23.123922647547385,1000000000.0,11641880.464285715
185379,0.672946611338034,Alert,2,0.04564315352697095,3.698200429255407,8.885461104014524,990000000.0,38262223.6473029
691557,0.6728016595508206,Alert,1,0.0,0.9900990099009901,0.5882352941176471,1000000000.0,914142857.1428572
329194,0.6726274206960497,Alert,1,0.0,1.9162526614620297,9.04575,900000000.0,287021428.5714286
27390,0.6725455220364089,Alert,1,0.0,1.8018018018018016,44.300601202404806,749900000.0,278636363.6363636
87969,0.6724640137961053,Critical,3,0.2953271028037383,3.265853931327592,152.7337314535492,18500000.0,901762.4280373831
856861,0.672287144501971,Alert,2,0.0,1.829268292682927,78.48394710014384,600000000.0,64458310.384615384
630110,0.6721652344650682,Alert,2,0.0,2.907285942208828,38.06909966043583,900000000.0,23334267.85714286
641730,0.6720454869942761,Alert,2,0.0,0.9900990099009901,167.6923243589681,1000000000.0,591416177.0
137856,0.672008961010766,Alert,2,0.08333333333333333,2.6022304832713754,86.19828641370869,695000000.0,17325833.333333332
889138,0.6719132944631644,Alert,1,0.0,2.1660649819494586,1.501947805796019,1000000000.0,484091327.27272725
888981,0.671870586611762,Alert,2,0.3333333333333333,1.3245033112582782,167.6923243589681,21000000.0,9033333.333333334
75870,0.6717521638229875,Alert,1,0.0,2.127659574468085,34.847806779535574,900000000.0,190959798.14285713
616430,0.6717320799219547,Alert,2,0.29411764705882354,1.8648018648018647,166.66666666666666,110000000.0,50035294.11764706
897384,0.671643161935323,Alert,2,0.043478260869565216,0.9900990099009901,116.8275084863932,700000000.0,41939235.0
617156,0.6716416802105867,Alert,1,0.0,1.8769551616266944,33.1378796686212,1000000000.0,313909894.7894737
116603,0.6715860465849237,Alert,2,0.0,4.470726081066238,10.535039129406115,900000000.0,22343925.57904412
201408,0.6715057532817743,Alert,1,0.043478260869565216,2.2011221406991797,4.010025062656641,1000000000.0,388643478.26086956
322763,0.6714661809390532,Alert,1,0.0,0.9900990099009901,0.4877755414431734,1000000000.0,589016843.2222222
136544,0.6714049400320461,Alert,2,0.5,0.9900990099009901,167.6923243589681,33300000.0,16700000.0
804221,0.6713609651920825,Alert,2,0.023474178403755867,3.1026921102972054,5.961154689435989,900000000.0,122017230.08450705
677883,0.6712470107521785,Alert,2,0.0,2.191421614534557,106.91317443687795,730400000.0,16430301.886792453
84906,0.6712013500812581,Alert,2,0.3333333333333333,0.9900990099009901,167.6923243589681,15000000.0,8350000.0
346399,0.6711114867071024,Alert,1,0.0,0.9900990099009901,2.999,1000000000.0,666575000.0
435040,0.6710951468535615,Alert,2,0.4583333333333333,1.8984729673957903,167.6923243589681,189500000.0,50380833.291666664
533983,0.6709107929900411,Alert,2,0.041666666666666664,1.734820322180917,167.6923243589681,633200000.0,51564634.791666664
337042,0.6708961008370494,Alert,1,0.0,2.1699819168173597,0.1430908105056193,646920000.0,334241000.0
542611,0.670890185743125,Alert,2,0.09090909090909091,1.8018018018018016,167.6923243589681,550000000.0,76262614.68181819
305154,0.6708483747154492,Alert,2,0.0,1.3245033112582782,167.6923243589681,889225000.0,363108333.3333333
371962,0.6707724604385086,Critical,3,0.013157894736842105,2.7182435964453737,124.62156317578004,580000000.0,13094719.80263158
801752,0.6707701344725675,Alert,1,0.0,1.749271137026239,1.503600962575674,900000000.0,668976904.2647059
817636,0.6707156584245497,Alert,2,0.0,0.9900990099009901,164.17910447761193,550000000.0,140225000.0
680512,0.6706471863594468,Alert,2,0.25271739130434784,3.129657228017884,2.6313019528562367,300000000.0,49561856.79347826
666644,0.670595010726502,Alert,2,0.007905138339920948,3.6300777873811585,167.6923243589681,222480000.0,5999129.126482214
825354,0.6703513104265058,Alert,2,0.034482758620689655,2.8757274905854158,30.70201245395678,800000000.0,21010567.03448276
899248,0.6697404131137898,Alert,2,0.0,0.9900990099009901,167.6923243589681,1000000000.0,1000000000.0
948126,0.6697404131137898,Alert,2,0.0,0.9900990099009901,167.6923243589681,1000000000.0,1000000000.0
226128,0.6697404131137898,Alert,2,0.0,0.9900990099009901,167.6923243589681,1000000000.0,1000000000.0
56664,0.6697404131137898,Alert,2,0.0,0.9900990099009901,167.6923243589681,994950000.0,994950000.0
55549,0.6697404131137898,Alert,2,0.0,0.9900990099009901,167.6923243589681,1000000000.0,1000000000.0
859556,0.6697404131137898,Alert,2,0.0,0.9900990099009901,167.6923243589681,999950000.0,999950000.0
844784,0.6697404131137898,Alert,2,0.0,0.9900990099009901,167.6923243589681,1000000000.0,1000000000.0
850605,0.6697404131137898,Alert,2,0.0,0.9900990099009901,167.6923243589681,1000000000.0,1000000000.0
603966,0.6697404131137898,Alert,2,0.0,0.9900990099009901,167.6923243589681,999950000.0,999950000.0
822324,0.669593041494381,Alert,2,0.0,2.813405047579644,1.1622587840901932,1000000000.0,301621202.6041667
337812,0.669264103051687,Alert,1,0.0,2.4301537444205654,6.879870806418003,1000000000.0,303340600.0
481884,0.668742230434359,Alert,2,0.0,0.9900990099009901,167.6923243589681,1000000000.0,683333333.3333334
80008,0.668587708236539,Alert,2,0.3333333333333333,1.3245033112582782,167.6923243589681,10000000.0,4676666.666666667
33968,0.668576732243331,Alert,2,0.14705882352941177,2.803738317757009,167.6923243589681,246400000.0,7798382.352941177
161207,0.6685626509957753,Alert,2,0.0,1.6230838593327321,167.6923243589681,500000000.0,123000000.0
762712,0.668533619968175,Alert,2,0.0,1.9867549668874172,167.6923243589681,1000000000.0,336264444.4444444
962310,0.6685281589345028,Alert,2,0.009900990099009901,3.104977821586989,2.2771695322134784,818000000.0,120663629.43564357
164752,0.6681563092806855,Alert,2,0.0,0.9900990099009901,167.6923243589681,976000000.0,976000000.0
367627,0.6676769032562596,Alert,2,0.017543859649122806,4.604918890633177,167.6923243589681,150000000.0,11752005.798245614
20749,0.6675711044944285,Alert,1,0.0,0.9900990099009901,123.07692307692308,250000000.0,145185714.2857143
882972,0.6673242732257663,Alert,1,0.0,1.5435501653803747,5.583726008419033,1000000000.0,274570635.5555556
136376,0.6672527898970271,Alert,2,0.0,0.9900990099009901,167.6923243589681,950000000.0,950000000.0
30014,0.6670618049540573,Alert,2,0.0,1.7839444995044598,167.6923243589681,563000000.0,50569400.0
